id,gill-attachment,pore_density_index,is_smelly,cap_firmness_index,airflow_intensity,stalk-shape,veil-color,stalk-color-below-ring,population,fiber_thickness_score,cap-shape,bruises,cap-surface,stalk-surface-below-ring,stalk-surface-above-ring,spore-print-color,stalk-color-above-ring,cap-color,gill-color,dark_spore_print,habitat,soil_mineral_level,cap_radiation_index,has_ring,gill-spacing,stalk-root,odor,forest_canopy_density,ring-number,gill-size,spore_dispersal_score,local_humidity_index,ring-type,surface_moisture_level,veil-type,is_dangerous
5222,f,-0.228477259607651,1,1.1987459361544675,-0.2841103643003311,t,w,w,s,0.4186700383823918,f,t,s,f,f,h,w,g,p,1,u,-0.24940579167337693,-0.8999361672534351,1,c,b,f,1.9009221525610716,o,b,-0.35544610706793517,0.44021713751035657,p,-0.18919441984225716,p,1
2580,f,-1.2303248769928818,0,1.129367623128353,-0.31023940326731564,t,w,w,v,0.27358608631285514,x,t,y,s,s,k,p,e,n,1,d,-0.7639143363929289,0.37778735981498063,1,c,b,n,-1.8932682816594626,o,b,0.8325014866904588,0.938503342605586,p,0.21434151950750518,p,0
6626,f,0.8755328636226373,1,0.20807547647429409,-0.8955371329904636,t,w,w,v,-0.3372845872609783,x,f,s,k,s,w,p,n,b,0,d,0.32052887224710586,-0.3865339231260749,1,c,?,y,-0.21578927820543375,o,n,0.4417483381485684,0.15534862508310615,e,0.47988454808193304,p,1
2829,f,0.2516623160953699,0,1.1328951718913625,2.0865533388092525,t,w,p,y,-0.5001194432004744,x,t,y,s,s,n,w,n,p,1,d,-0.4047916192398185,1.5365274339317554,1,c,b,n,-0.9243424275050796,o,b,1.0963674272721577,-0.12033156876737613,p,0.4605510946343112,p,1
7080,f,0.7463097873563196,1,-1.9106786972536998,-0.8135349491209063,t,w,p,v,-1.0595034123643294,f,f,s,k,s,w,p,e,b,0,d,-0.011593307726498877,2.083299461267232,1,c,?,s,-0.7750093093908748,o,n,2.1201340985351185,-1.322816029995118,e,1.3503180635875418,p,1
1299,f,-1.385955619240936,0,0.748959498198562,0.5822785806937449,t,w,w,a,-0.8141991072513939,f,f,s,s,s,n,w,w,n,1,g,0.2776974778625625,-0.1551318165018575,1,w,e,n,0.45196775561754843,o,b,0.7462273732652068,1.5253102086501678,e,-0.5800048949645076,p,0
3642,f,-2.1009038140192993,0,-0.138175872408474,-0.4504932228950871,t,w,g,y,0.8584657091229847,f,t,y,s,s,k,w,e,u,1,d,-1.4313984282914962,0.3191342914659525,1,c,b,n,0.30720686889981996,o,b,-0.4061312620815222,-0.016015539412068857,p,0.41903894970582023,p,0
663,f,0.3390647287524973,1,1.6864576165824976,-0.352490813633896,e,w,w,s,0.3225020271669523,x,t,s,s,s,n,w,n,k,1,g,-0.9753400561100882,-0.016517571641129283,1,c,e,p,-0.6972767392325849,o,n,0.5301858384176732,1.2359147746201156,p,0.8433710346341847,p,1
3682,f,0.9845411699559252,0,0.21036937998711588,-0.7526941643316513,t,w,p,y,-1.099258588456099,f,t,y,s,s,k,w,e,n,1,d,0.7298401056367484,-0.49669037758147777,1,c,b,n,-0.03470227951186086,o,b,-0.7260176550627391,-1.876495431481445,p,-0.5547227246051216,p,0
5644,f,-0.20762697184267467,1,1.0216877869354895,-0.7278984453553887,t,w,w,v,0.2332972424992021,x,f,y,s,k,w,p,e,b,0,p,0.07935350691370759,-0.5499333776605585,1,c,?,y,0.38740886745556763,o,n,-1.379855332480333,-0.8739542209157141,e,-0.39969194678204123,p,1
6891,f,-0.008192658473293923,1,0.08672137353152956,0.1886391349937808,t,w,w,v,0.47048945213323984,f,f,s,k,s,w,w,e,b,0,p,-0.021011828382882545,0.13322737442592847,1,c,?,s,2.4281731308229637,o,n,2.439615106966113,1.580062740361488,e,1.1209470441569618,p,0
2996,f,0.8047853042775793,0,-0.8996799100976025,0.41023091126963307,t,w,g,y,0.7920544821475468,x,t,y,s,s,k,g,n,n,1,d,-0.018189023576365267,-0.48463413378855247,1,c,b,n,0.5181050262381548,o,b,1.6588088315714489,0.5896791256815368,p,1.8591325584609417,p,0
1822,f,0.22440400890550274,1,-2.1326830296728474,-1.0342327903619641,e,w,w,v,-0.6611007401522513,x,t,s,s,s,k,w,w,p,1,u,-0.7230373953924949,1.0194100692079442,1,c,e,p,-0.048348016984413766,o,n,-1.6094500600989587,-0.956095749150337,p,-0.20136363555463252,p,1
7010,f,0.9489149141953394,1,1.385928944472723,0.512679859026096,t,w,w,v,0.14961864137393213,k,f,y,k,s,w,w,e,b,0,d,0.9320279385735484,0.18593414286508997,1,c,?,f,-1.5960088329022737,o,n,-0.13013984061511913,0.23304497411203967,e,-0.547455273005058,p,0
7966,f,0.892606075134217,0,1.014303687180924,-0.46951414344660747,e,w,w,n,0.15582099031392233,b,f,s,k,s,w,w,w,p,0,g,-0.012249101689763672,-0.2329530618822112,1,w,?,n,1.1986769696409019,t,b,-0.4046023950145884,1.3707310413802838,p,1.4584392175056002,p,0
4721,f,1.2717571934846976,1,-0.1762879596544965,-0.03108247510297767,e,w,p,v,-0.0338154875490854,x,f,f,k,k,h,p,y,g,1,g,0.011653442240383543,1.2218346388585746,1,c,b,f,1.801716739723301,o,b,1.2282518863429155,0.09987918568395857,l,0.11599268331242134,p,1
6203,f,1.3333095911657804,0,-0.701300224181893,-1.2341432877310707,e,w,w,s,-0.5481190510967238,k,f,s,s,k,w,w,w,g,0,g,-0.625816811413287,-0.7365783633390427,1,w,?,n,-0.623356056589009,t,b,0.4464091242874721,-0.8939238474028446,p,-0.1950882222613307,p,0
4282,f,-0.8564954287863287,1,-0.02269952993722577,1.1336543173303872,e,w,p,v,-0.31401492095391714,f,f,f,k,k,h,p,y,p,1,g,-0.6565620721178704,-1.059670740910749,1,c,b,f,1.0432965544001347,o,b,1.0128438711160748,-2.2143516094274727,l,0.24619970267879507,p,1
778,f,-0.5697928095749993,1,-1.4265130788738078,0.25030697258556134,e,w,w,n,-0.2910983119073438,x,t,s,s,s,n,w,y,n,1,g,0.5180938517511788,1.1743429171372815,1,c,c,l,1.6139684876441767,o,b,0.6925948424096133,-0.9439464793064091,p,-2.386404681367707,p,1
3668,f,1.7868799801694446,0,-0.3139572498362541,0.02132621793257669,t,w,w,v,-1.1387996335557053,f,t,y,s,s,n,w,e,u,1,d,0.9269161203575224,-0.04115860416408608,1,c,b,n,-1.7879665730599013,o,b,-0.2638878965672364,0.3906084427719339,p,0.5587738421619017,p,0
301,f,1.5637717926116745,1,0.5311744436838554,0.7692592011639311,e,w,w,s,-0.31840027312214836,b,t,y,s,s,k,w,w,w,1,g,-0.5747842411009989,-0.06592282865034282,1,c,c,a,1.7102428758175923,o,b,-0.2513298060876872,-0.24702525086667015,p,0.3644243831678454,p,1
1817,f,1.4586954604383258,0,-0.8090055249116386,1.0794947603316378,t,w,w,a,0.08318144446963839,f,f,s,s,f,n,w,n,k,1,g,0.9478028988400171,-0.8129011036449715,1,w,e,n,-0.3370376175103169,o,b,1.7694382419543684,-0.5535704355323542,e,0.47716212639733585,p,1
3773,f,-0.0763511097576736,0,0.06968937906109032,0.2169958142392268,t,w,w,y,0.8264557833556458,x,t,f,s,s,k,g,e,n,1,d,0.8341297218456774,0.11238975205619336,1,c,b,n,-0.7354489708052768,o,b,0.4967642583092757,-0.45647917159943285,p,0.14313323762451868,p,0
3714,f,-0.9491998952143296,0,-1.3643913737093103,-1.0855306317465772,t,w,w,y,-0.1564771012569853,f,t,y,s,s,k,w,e,n,1,d,-0.5613636163662619,0.47566684127439784,1,c,b,n,0.012875813351977268,o,b,0.3832375347466564,-1.1940551926571663,p,-0.8693450596806322,p,0
3283,f,0.5459161249528968,0,-1.0614298993894336,0.9082876314822727,t,w,g,v,-1.1192426609830441,x,t,y,s,s,k,w,g,u,1,d,0.5498275330730216,-0.5589100746261852,1,c,b,n,1.273952121410227,o,b,-0.2650184541599253,-1.1976318618100672,p,0.6045206306008323,p,1
4439,f,-0.7201611027075951,1,0.06741026951525797,0.04048432362553896,e,w,p,y,0.2232069942456298,x,f,y,k,k,h,b,y,g,1,g,-0.8938959506406968,-1.4771710548832748,1,c,b,f,0.12015047346908075,o,b,-0.05754998207539044,1.7353708598643856,l,1.309506304332777,p,1
3467,f,-0.12490527142728254,0,1.036943410250951,0.9543021658261782,t,w,g,v,0.34600665133140707,f,t,y,s,s,n,p,n,n,1,d,-0.011004153374648355,1.3193081178226942,1,c,b,n,-0.7116680477368365,o,b,-0.22718643964998925,0.13470805341115524,p,-0.5300359772950388,p,0
2,f,1.8786422792381703,1,1.2514607091806247,-0.018175068815819227,e,w,w,n,0.18100476116719894,b,t,s,s,s,n,w,w,n,1,m,1.916927505254441,-0.033330738900722676,1,c,c,l,1.159503161805732,o,b,-0.3357252368676061,-0.024358218320323248,p,2.2701932776422518,p,1
1882,f,0.33518345783094694,0,1.4673338120774801,0.5667627757336015,t,w,p,v,-0.9625095074058163,x,t,f,s,s,n,g,e,u,1,d,-0.13330500503882656,-0.16968544438504074,1,c,b,n,-1.0270560787943288,o,b,0.17202724031450703,-0.6944665190960272,p,0.8936008501490137,p,0
3333,f,0.6713903526211947,0,1.413474017195351,0.6229324165148455,t,w,p,y,-0.3128286574279057,f,t,y,s,s,k,p,n,n,1,d,-0.9966948704126989,-2.513467446173568,1,c,b,n,-0.7771023896138773,o,b,-0.12989406335485093,0.6667154809318225,p,0.389700890390535,p,0
67,f,-0.2741485001225741,1,1.70685792416733,-1.7468610593268012,e,w,w,s,-0.13175548147046773,f,t,y,y,s,n,w,y,w,1,g,-0.15560906689277462,1.5414643418173242,1,c,r,a,0.8861352166328608,o,b,0.8895605871734651,-0.42521929768864036,p,0.41238229202048804,p,1
7946,f,1.5328175150708232,0,0.09748531298971336,-1.6343880861604927,e,w,w,v,0.3349849506561553,x,t,y,s,s,w,w,c,w,0,p,2.69497408217151,-0.2704230310877895,1,c,b,n,-0.278839022497352,t,b,-0.3913900704238285,-1.2587134738537713,p,-0.10761161055418907,p,0
2576,f,0.6034085264205965,0,-0.6372689125085526,1.6838903913536394,t,w,g,y,1.5813086374574774,x,t,y,s,s,n,w,g,u,1,d,1.0612798905947742,0.557411741000062,1,c,b,n,1.009604648168382,o,b,1.0365527645996997,0.20327392480814427,p,0.14288520030245128,p,0
2958,f,-1.3213068791307137,0,-0.4237234673649248,0.18024075596570996,t,w,p,y,-0.9773628492986434,x,t,f,s,s,n,w,e,w,1,d,0.5429091004365368,0.1480801865829095,1,c,b,n,-0.45901819792865906,o,b,2.4605594254050103,-0.5023637371235664,p,0.9467521020073675,p,0
5211,f,0.025886676758790243,1,-2.0458742302582236,1.0390784876351231,e,w,p,v,0.438229098346194,x,f,y,k,k,h,p,g,g,1,p,1.213433159061177,-1.7649516562004102,1,c,b,f,-0.691749636857451,o,b,1.334709497123796,0.4165328769143021,l,0.6436360006037405,p,1
3792,f,0.8343459227134823,1,-0.41106947288681817,0.5442862363870684,e,w,w,s,1.0558321518477765,x,f,f,s,s,k,w,g,u,1,d,-2.7991151585322323,-0.04162638134574128,1,w,b,c,0.8235380505375618,o,n,-1.631272219825222,0.5513241724143861,p,-0.22369908321664078,p,1
5780,f,0.9903096531793529,1,-1.3359523008771192,-0.044211615384823606,t,w,p,v,0.8235559603481227,x,f,y,k,k,w,w,n,b,0,l,-0.498670542111211,-0.14035346824224945,1,c,?,y,-1.3202387039458763,o,n,2.4995757117865196,-2.5540745564698812,e,-1.1831787902197832,p,0
25,f,-3.4187876606119434,1,0.634379654495751,0.7004980447944156,e,w,w,v,0.7908139842403512,f,t,s,s,s,n,w,w,n,1,g,-2.4965525973865565,-1.1108620172181904,1,c,e,p,0.048074629511359004,o,n,-0.3796176871676011,-0.8807782417492265,p,0.1172822935737143,p,1
5702,f,-1.8038184933086452,0,-0.8577627711284175,-1.117140040509411,e,w,n,v,-0.12372128983951212,f,f,f,s,f,w,w,c,w,0,l,-1.7987365019274377,0.5164512983196663,1,w,b,n,1.0210007196330118,o,n,-0.806060769930633,0.20135128457175502,e,-0.05650819214600028,p,0
510,f,0.1621032699428015,0,-0.6521600372369454,1.5054842969643942,e,w,w,y,0.8451363438779997,f,f,f,s,s,n,w,n,k,1,u,0.27430145559467634,-0.25377561782950464,1,c,e,n,-0.5694067157267235,o,n,2.1962378451210927,0.17491334521136553,p,2.3459115827542574,p,0
4428,f,-0.5855517944236049,1,0.5297428240598223,0.6837548846795409,e,w,b,v,-0.289609378392128,x,f,f,k,k,h,n,y,p,1,g,0.12315617895254485,-0.515870226051103,1,c,b,f,-0.25570278042904276,o,b,-1.7689292589075227,-1.0750115149495556,l,-0.2933521870394913,p,1
4279,f,-0.501354765598401,1,0.6080154356128565,0.6644106854635584,e,w,p,y,-0.3969764156074587,f,f,f,k,k,h,p,y,p,1,g,1.8721652408837792,-1.6361132817288204,1,c,b,f,-1.4459763981503075,o,b,-0.8130704232457523,0.976851909592442,l,-0.45172711044619557,p,1
3131,f,-0.4054427870947975,0,0.3961435843407805,-0.6672117858119756,t,w,g,y,0.3313651411533551,f,t,y,s,s,n,w,n,u,1,d,-1.014699753773329,-0.025588569856880357,1,c,b,n,1.179384102626633,o,b,-0.863007267737829,0.055475114926436864,p,1.305925908632233,p,0
1097,f,0.6042329288603249,0,-0.03351279066031383,1.3627532194025467,t,w,w,a,-1.941708455060482,x,f,s,s,f,k,w,g,h,1,g,-1.2449108710193915,-0.09130337005634624,1,w,e,n,0.5005578570692986,o,b,0.39457446115047745,0.8740188592458978,e,-0.13683447267787338,p,0
1816,f,0.7540680991885098,1,0.5689556063739339,-1.290573200596248,e,w,b,y,-0.8959672822607817,x,f,f,k,k,h,n,g,h,1,g,0.002432046646482409,0.1157619045092809,1,c,b,f,1.2347111098526806,o,b,0.019270392877621792,-1.21728520753018,l,0.40046079635107446,p,1
1362,f,0.4149422486126251,0,-0.953447490060409,-1.1616384041421501,t,w,w,a,-0.6351851627682736,f,f,f,s,s,k,w,w,k,1,g,0.7554750854988721,1.3464520575627297,1,w,e,n,-1.0322088974148078,o,b,0.20554738053125582,-0.7826131079312882,e,0.9417022421330418,p,0
1505,f,0.8325627895749692,0,1.8700485084562146,2.3141906053926,t,w,p,y,2.4978209731335568,x,t,f,s,s,n,p,n,p,1,d,0.0806730984014273,1.242943971458049,1,c,b,n,-0.17725783606260115,o,b,-1.2122495180476294,0.8846803858789039,p,0.9835638986838199,p,0
8009,a,1.1103449617552756,0,-1.4542743248552714,-1.1049013601169118,e,n,o,v,-0.3462847433182078,b,f,s,s,s,n,o,n,o,1,l,0.6454174506434628,0.8576935925436356,1,c,?,n,0.41723699102691464,o,b,-0.5387935787911465,0.3916659335520949,p,-0.5456676795894708,p,0
1212,f,0.5841449036482398,1,0.07501142234598206,-1.3821307152439428,e,w,w,y,2.090254438982392,f,t,y,y,s,k,w,y,n,1,g,0.4675252367171941,-0.4093017156305522,1,c,r,a,-0.32195610999986624,o,b,0.68878541424666,0.2842578063080259,p,-0.9283825705313375,p,1
7197,f,0.2273353340965671,1,0.5604927050983572,0.05980856455802103,t,w,w,v,0.8719155144448865,k,f,s,k,k,w,p,n,b,0,p,0.37286204973678616,1.2196246960493786,1,c,?,s,-1.245237315902792,o,n,0.09471768343658443,0.8714698776051859,e,-0.15108327733834576,p,0
1944,f,-0.39739994617313396,0,0.15317190725958432,-1.0704867165419507,t,w,w,s,-0.14050918746230084,f,f,s,s,f,n,w,n,n,1,g,0.22691634936854196,0.445303012471465,1,w,e,n,-0.2784714148428779,o,b,-1.0740180049736319,1.325178699864801,e,-0.34132171218916313,p,0
7998,f,0.7794856470007353,1,0.46215781970892605,-0.7770290765920655,t,w,p,v,-0.3798385267228984,k,f,y,s,s,w,p,n,b,0,p,0.5717298882741338,0.40961464024897665,1,c,?,s,0.7588901317840575,o,n,-0.782651881846247,-1.2622079307160994,e,0.37236216741312317,p,1
3262,f,-0.18685950611579075,1,1.1700709903865816,0.2922563260047706,e,w,w,v,0.9600962946083287,x,f,s,s,s,n,w,p,p,1,d,-0.7372510153003439,-0.3508483889466682,1,w,b,c,-0.2788842861792817,o,n,-0.17613387532941846,3.0982816618899514,p,0.31755901349310944,p,1
6805,f,-0.28763534178261774,1,-0.4942172969019316,-1.5518538669602788,t,w,p,v,0.5119229289718692,f,f,y,s,s,w,w,e,b,0,l,-0.2238417232294341,0.12490066243102138,1,c,?,f,0.7278679098076983,o,n,1.227388031483286,0.07709767862001905,e,0.9990434475067727,p,0
4573,f,2.388931859469875,1,-0.33007356302781793,0.5196258252246196,e,w,n,y,-1.4899379195042595,x,f,y,k,k,h,b,g,g,1,p,-0.7178504233006001,0.41551600312642883,1,c,b,f,0.7074332764270836,o,b,-0.6777651860057636,2.2165042088781663,l,0.26909655774723035,p,1
4788,f,-0.21239571066854765,0,0.6992046915510288,-0.5392589754375584,t,w,w,v,-0.19117464531234538,f,t,y,s,s,n,p,n,n,1,d,0.30367337716839204,-2.0827721969149993,1,c,b,n,-0.03090069053062183,o,b,-0.5023499147779213,-0.8952241222803788,p,0.4708697298722388,p,1
56,f,0.006466469974647651,0,0.2322465927238575,-0.29127689258412653,t,w,w,a,0.20910009417497852,f,f,f,s,s,n,w,g,n,1,g,-1.4537543608172472,-0.5509198153343747,1,w,e,n,0.8815186646625872,o,b,-0.3355002069516817,-1.4849982526968084,e,-1.9390221108450003,p,0
4307,f,2.0944231272463436,1,-0.17758006980172836,-0.6821839830987169,e,w,p,v,-0.6924297587822523,f,f,y,k,k,h,n,g,g,1,d,-0.2485380707269635,-0.795323598245429,1,c,b,f,2.514168918573391,o,b,-1.2309255098106147,-0.9553677694235039,l,-1.1267750469893425,p,1
7436,f,-0.4949035028899289,1,-1.0279917076026281,0.9203379348913306,t,w,w,v,-0.3531620683824602,k,f,s,k,s,w,p,e,b,0,l,-0.6495142465246571,-0.17386778819445858,1,c,?,y,0.8482037968746482,o,n,0.27427945627213873,-0.9880925702582039,e,-0.4677421680476098,p,1
2093,f,-0.3348380949258205,0,-1.8372099953279672,-0.09934029335642912,t,w,w,s,1.1181749473009739,x,f,s,f,f,n,w,w,h,1,g,1.2981052223257403,1.0151187558767278,1,w,e,n,1.3813204780264356,o,b,0.4049310016138594,-1.8040123388150169,e,-1.2707225989940136,p,0
7357,f,0.6842265551850786,1,1.4689938162322835,2.654115853987983,t,w,p,v,-0.2341349984162031,k,f,s,s,s,w,p,e,b,0,l,0.38833731246019565,1.8011236439192753,1,c,?,f,0.5414377913979329,o,n,0.9316220083041974,-0.1444583308423944,e,0.41279098505318185,p,0
2824,f,-0.20997621724507326,0,-1.9373851149029537,0.4760067216665802,t,w,w,y,-0.4360082332545034,x,t,y,s,s,k,w,g,u,1,d,0.4688919671564955,-0.2326447880883711,1,c,b,n,-0.001322266226029803,o,b,-0.6381202203140918,-0.21874248976426094,p,-0.8086953154054325,p,0
157,f,-1.1885341731008119,1,-0.21434438679712778,-1.7651798320829404,e,w,w,n,0.5526788404646344,x,t,y,s,s,n,w,w,k,1,g,0.45916097007367895,-0.5024843552734549,1,c,c,a,0.5922737285889053,o,b,1.5688775732437412,-1.16857208288587,p,1.679012447897024,p,1
1466,f,0.4406073756215073,0,-0.6626495500597784,0.2098341351726416,t,w,g,y,1.8364198951812396,x,t,f,s,s,n,g,n,n,1,d,0.6475848379233681,2.19787250962537,1,c,b,n,0.4551227810110658,o,b,-0.16942297068125245,-0.7050098541444145,p,1.125888220412252,p,0
7654,f,-2.166222417910022,1,-0.6341539400960937,-0.26211478071638716,t,w,w,v,0.8710750358006029,k,f,s,s,s,w,w,n,b,0,p,-0.07545653708962011,0.5222033117841065,1,c,?,f,0.9788830136895944,o,n,-0.12124745272612242,2.0332007299834873,e,0.39967176175606267,p,1
4580,f,0.058071522162224457,1,-0.8282603955941573,-0.8606117089223677,e,w,p,y,-1.5369914283307409,x,f,f,k,k,h,p,y,h,1,d,-0.28323801638597185,-0.5030782979590892,1,c,b,f,-0.8137258790603178,o,b,0.06998598089845076,1.0083003967703632,l,-0.7930281493317485,p,1
6856,f,-1.5655990512932956,1,0.8884495729322054,-1.0552518354076332,t,w,w,v,0.04574742873092027,x,f,s,k,k,w,w,e,b,0,p,-0.022372574139199665,-0.5340932851590647,1,c,?,f,-1.2919752998794654,o,n,-0.4178398628321751,-0.8198165136149959,e,0.9270306621375525,p,0
6635,f,-0.3914750979732823,1,0.29535039662105395,-2.360447401803224,t,w,p,v,0.9870589363405647,f,f,s,s,k,w,w,n,b,0,l,-1.4815681553385491,0.33583840321200614,1,c,?,s,0.07001488594970252,o,n,1.1338586928373735,0.027845700991984246,e,0.6312192735702514,p,0
2603,f,-0.09377925534826013,0,-0.12223610130759316,0.40021266643072856,t,w,w,y,-0.16113202552486916,x,t,f,s,s,k,p,e,w,1,d,-0.1382934056735838,-0.9065517215003073,1,c,b,n,-1.323789051987593,o,b,-0.901276386461035,-3.3907229792330336,p,-0.07747721454355075,p,0
3986,f,0.8459992767356775,1,1.2801292689716093,-0.8699011982688063,e,w,n,y,1.1215694359067985,x,f,f,k,k,h,p,g,p,1,g,-0.07783810538941278,0.127032723639625,1,c,b,f,-1.5189909754931143,o,b,0.07138529216732357,-0.3278695434169926,l,-1.2426849434224,p,1
836,f,0.1298931221120807,1,-0.20817192870876858,0.36948800891218,e,w,w,s,-0.09222655400513156,x,t,s,s,s,n,w,y,n,1,m,-1.4331501771430912,-0.9157879021719633,1,c,c,l,-0.046143191251404855,o,b,0.6125205062706957,-0.15936881170560904,p,-0.3705398875834608,p,1
3202,f,1.9473863759960417,0,-0.33760375067647724,-0.9673892107696979,t,w,w,y,0.05781984778377252,f,t,y,s,s,n,g,e,u,1,d,0.4205216958575982,-0.6106150788488789,1,c,b,n,0.653139706380223,o,b,-1.407621113297523,-0.3945437142738015,p,-1.3650288863899045,p,0
1177,f,-0.20192764367482416,0,-0.9430451947409286,-1.7639844247396872,e,w,w,v,-0.8337318767779751,f,f,f,s,s,n,w,n,g,1,u,-1.3734650855171833,0.22835932984178128,1,c,e,n,0.9725803422556855,o,n,-0.9356268516109261,0.6257984329000911,p,0.590467204934292,p,0
6399,f,-0.7580274466770972,1,0.08872041371766212,-0.2109936785813893,t,w,p,v,0.7010402681953752,x,f,y,s,s,w,p,e,b,0,l,-0.11987713936049774,-3.390254562975186,1,c,?,y,-1.929386391190301,o,n,0.8563630591615714,-0.4382731495074313,e,0.8321152873843225,p,1
5795,f,0.04895347839537975,1,-0.5441519127185926,-0.5436350377743993,e,w,p,y,0.46967949893652045,f,f,f,k,k,h,p,y,g,1,g,1.5861448512270269,0.5173287658898947,1,c,b,f,-2.923121987656332,o,b,0.719733491229414,-2.6215644197689847,l,0.21522022854038678,p,1
2018,f,-1.107229260647537,1,0.19500006716769022,0.45260687042579206,t,w,w,v,0.622453613832846,f,t,f,s,s,n,w,w,n,1,d,-0.8319141655987736,0.25773301472767324,1,w,b,a,1.869053799839665,o,n,1.5865961576297616,-0.9124456121909962,p,0.451374358902682,p,1
964,f,0.26668097538965574,0,-1.7043705377326224,0.8018411775793277,t,w,w,s,0.8043502976024579,f,f,s,f,f,k,w,g,k,1,g,-0.6448603286596378,-0.7170498902063858,1,w,e,n,0.35861950216887534,o,b,-0.6660481434033777,-0.5867456348700648,e,-0.19994013798826385,p,0
4575,f,-0.8535794116265557,1,-0.3706499204837301,-1.472579257406198,e,w,n,y,1.233429756732715,f,f,f,k,k,h,b,g,p,1,p,-1.5754770594969076,0.3193726179282919,1,c,b,f,-0.7235296677498091,o,b,0.8187453929048673,-0.933585839952444,l,0.6301657072365295,p,1
5263,f,0.020142784872507553,1,1.502451918262896,1.8063422479153128,t,w,w,s,-0.44291250973272467,f,t,s,f,s,h,w,b,p,1,u,-0.5867690424066236,1.369228133448409,1,c,b,f,1.7485764993898176,o,b,-1.9203594135468018,-0.8273340145872822,p,-0.7747027921783913,p,1
7059,f,1.3077344408478304,1,0.4408693464480327,-1.5225137934506912,t,w,p,v,-0.2610238154693711,x,f,s,s,s,w,p,e,b,0,p,0.7467871317492729,0.08602669036991405,1,c,?,s,-0.15435749624096262,o,n,1.1393020890278192,-0.9579262799032484,e,-1.230151722178926,p,0
7847,f,1.2978614952770322,0,-0.5578734440702703,-1.0977691621654249,e,w,w,n,-0.3489689911360931,x,f,f,k,k,w,w,g,w,0,g,-0.6058878009018582,-0.6358485038896696,1,w,?,n,-0.5771636414474561,t,b,-0.537679452184892,-0.21853942890016587,p,0.9488973047432036,p,0
590,f,1.1227901052856921,1,-0.7398545102479152,-0.837619155025257,e,w,w,s,0.37031079375770487,x,t,s,s,s,k,w,w,k,1,u,-0.20691815648908607,0.6690534985549377,1,c,e,p,-1.2181277125230872,o,n,0.6135429326456943,0.3958439027092611,p,1.9017010443991902,p,1
3496,f,0.6083481134868849,1,0.08136994395373587,0.7161155235141448,e,w,n,y,2.11769243000882,x,f,f,k,k,h,p,g,h,1,d,-0.0846325586802107,-1.5246931642369945,1,c,b,f,-1.0296147069436818,o,b,1.482156527354822,0.26055293356667797,l,-0.5034584190775057,p,1
1736,f,-0.6403620981944731,0,0.15115723167903694,0.9237277250005597,t,w,w,a,1.2598468364725863,x,f,s,s,f,k,w,n,p,1,g,0.008715336594526606,-0.6220037360917237,1,w,e,n,1.944604455724586,o,b,-0.521735066817042,1.8037104820440448,e,0.22097539358024598,p,0
1787,f,0.7982439105588898,0,-0.6977045706377453,-0.1489849032208815,t,w,w,a,0.6889541262570018,x,f,s,f,f,k,w,g,h,1,g,0.4275679924264065,-0.43454702073821566,1,w,e,n,0.7930975553520878,o,b,-2.1203857294434196,2.870353812531804,e,0.3073273366010497,p,0
972,f,-0.6005993732770544,0,-0.26427709413354983,-0.20993687535064492,t,w,w,v,0.07181522551001375,f,t,f,s,s,k,p,n,n,1,d,1.6219658402857056,1.9699570617151105,1,c,b,n,-0.3426232914162157,o,b,1.6559522379261444,0.10708006222251258,p,-1.1320056227462443,p,0
4972,f,1.2742432024908135,1,-0.46007005462720213,-0.43714033652579626,e,w,n,y,-1.0068095252658023,x,f,f,k,k,h,b,y,p,1,p,0.7438771857366997,1.3507602160933543,1,c,b,f,1.6246521062374997,o,b,-0.37236726003249254,0.8715804765519837,l,1.8255748861826457,p,1
168,f,1.3680443838418432,1,-0.4180746289811456,0.5283738563186248,e,w,w,y,0.28123970380651714,x,t,y,y,s,k,w,n,w,1,g,0.4516666567781435,1.5445746088914734,1,c,r,l,1.2796885943205643,o,b,0.06445341973925185,0.9688426979362673,p,-0.5057987557809394,p,1
540,f,-0.6724179315709653,1,0.6047499039397994,0.20778550702204857,e,w,w,s,-1.996605665509153,x,t,s,s,s,k,w,y,n,1,m,-0.060212411622975456,-0.12849967550625108,1,c,c,a,-0.7298915931868105,o,b,1.2159934830818975,-2.4481846225796158,p,0.370405423469423,p,1
2794,f,-0.8335887780360174,0,-0.8877335503999231,1.7044656377699512,t,w,g,v,1.7232088486329806,x,t,f,s,s,n,p,e,w,1,d,0.8421173158052832,0.2671425198906303,1,c,b,n,0.2533454458267454,o,b,0.2627703125994331,-2.7389512173447277,p,0.28210734302997015,p,1
5693,f,0.2640213430698537,1,0.30462903401834257,0.29486550108323395,e,w,b,v,0.03001898816790852,x,f,y,k,k,h,p,y,h,1,g,-1.497355143720506,0.7229634519342817,1,c,b,f,-0.43158264851666167,o,b,-0.4128409107457045,0.5299506532171754,l,0.44421102913658,p,1
8120,a,0.13632373118246435,0,2.4982112022383007,-0.8687840107306665,e,n,o,v,0.8354642766908565,x,f,s,s,s,b,o,n,y,0,l,0.9011226999709963,0.8641735139982746,1,c,?,n,-1.5828448304627303,o,b,0.9294521974421567,-0.003222821937367941,p,1.0610578423545278,p,0
